Municipality,Year,TotalUnits,TOWN_ID,Single-Family,Other,Multi-Family,Condo,Mobile Home
Millis,2003,239,187,0,0,0,239,0
Millis,2004,239,187,0,0,0,239,0
Millis,2005,239,187,0,0,0,239,0
Millis,2006,243,187,0,0,0,243,0
Millis,2007,243,187,0,0,0,243,0
Millis,2008,243,187,0,0,0,243,0
Millis,2009,243,187,0,0,0,243,0
Millis,2010,243,187,0,0,0,243,0
Millis,2011,243,187,0,0,0,243,0
Millis,2012,243,187,0,0,0,243,0
Millis,2013,243,187,0,0,0,243,0
Millis,2014,243,187,0,0,0,243,0
Millis,2015,258,187,0,0,0,258,0
Millis,2016,258,187,0,0,0,258,0
Millis,2017,258,187,0,0,0,258,0
Millis,2018,270,187,0,12,0,258,0
Millis,2019,270,187,0,12,0,258,0
Millis,2020,270,187,0,12,0,258,0
Millis,2021,270,187,0,12,0,258,0
Millis,2022,270,187,0,12,0,258,0
Millis,2023,642,187,0,12,0,630,0
Millis,2024,642,187,0,12,0,630,0
Millis,2025,642,187,0,12,0,630,0
Milton,1985,9397,189,6662,1334,1203,198,0
Milton,1986,9455,189,6720,1334,1203,198,0
Milton,1987,9502,189,6762,1334,1203,203,0
Milton,1988,9520,189,6780,1334,1203,203,0
Milton,1989,9547,189,6805,1336,1203,203,0
Milton,1990,9562,189,6820,1336,1203,203,0
Milton,1991,9568,189,6826,1336,1203,203,0
Milton,1992,9587,189,6845,1336,1203,203,0
Milton,1993,9606,189,6864,1336,1203,203,0
Milton,1994,9662,189,6897,1359,1203,203,0
Milton,1995,9680,189,6913,1361,1203,203,0
Milton,1996,9685,189,6918,1361,1203,203,0
Milton,1997,9700,189,6932,1362,1203,203,0
Milton,1998,9713,189,6945,1362,1203,203,0
Milton,1999,9731,189,6962,1363,1203,203,0
Milton,2000,9918,189,6994,1518,1203,203,0
Milton,2001,9934,189,7010,1518,1203,203,0
Milton,2002,9952,189,7028,1518,1203,203,0
Milton,2003,10042,189,7044,1518,1203,277,0
Milton,2004,10222,189,7058,1684,1203,277,0
Milton,2005,10256,189,7080,1693,1203,280,0
Milton,2006,10260,189,7083,1694,1203,280,0
Milton,2007,10269,189,7092,1694,1203,280,0
Milton,2008,10276,189,7099,1694,1203,280,0
Milton,2009,10279,189,7102,1694,1203,280,0
Milton,2010,10309,189,7110,1695,1203,301,0
Milton,2011,10313,189,7114,1695,1203,301,0
Milton,2012,10330,189,7128,1698,1203,301,0
Milton,2013,10337,189,7135,1698,1203,301,0
Milton,2014,10390,189,7146,1740,1203,301,0
Milton,2015,10407,189,7163,1740,1203,301,0
Milton,2016,10441,189,7180,1740,1203,318,0
Milton,2017,10491,189,7194,1740,1203,354,0
Milton,2018,10504,189,7205,1742,1203,354,0
Milton,2019,10528,189,7225,1744,1203,356,0
Milton,2020,10549,189,7246,1744,1203,356,0
Milton,2021,10606,189,7263,1745,1203,395,0
Milton,2022,10616,189,7273,1745,1203,395,0
Milton,2023,10616,189,7273,1745,1203,395,0
Milton,2024,10616,189,7273,1745,1203,395,0
Milton,2025,10616,189,7273,1745,1203,395,0
Nahant,1985,1628,196,1029,395,118,86,0
Nahant,1986,1637,196,1038,395,118,86,0
Nahant,1987,1643,196,1044,395,118,86,0
Nahant,1988,1648,196,1047,397,118,86,0
Nahant,1989,1652,196,1051,397,118,86,0
Nahant,1990,1658,196,1057,397,118,86,0
Nahant,1991,1659,196,1058,397,118,86,0
Nahant,1992,1659,196,1058,397,118,86,0
Nahant,1993,1663,196,1059,398,120,86,0
Nahant,1994,1665,196,1060,399,120,86,0
Nahant,1995,1670,196,1065,399,120,86,0
Nahant,1996,1673,196,1068,399,120,86,0
Nahant,1997,1677,196,1072,399,120,86,0
Nahant,1998,1679,196,1074,399,120,86,0
Nahant,1999,1683,196,1078,399,120,86,0
Nahant,2000,1686,196,1081,399,120,86,0
Nahant,2001,1691,196,1086,399,120,86,0
Nahant,2002,1695,196,1090,399,120,86,0
Nahant,2003,1702,196,1094,402,120,86,0
Nahant,2004,1705,196,1097,402,120,86,0
Nahant,2005,1710,196,1101,403,120,86,0
Nahant,2006,1715,196,1102,407,120,86,0
Nahant,2007,1717,196,1104,407,120,86,0
Nahant,2008,1724,196,1111,407,120,86,0
Nahant,2009,1726,196,1113,407,120,86,0
Nahant,2010,1728,196,1114,408,120,86,0
Nahant,2011,1729,196,1115,408,120,86,0
Nahant,2012,1731,196,1117,408,120,86,0
Nahant,2013,1734,196,1120,408,120,86,0
Nahant,2014,1735,196,1121,408,120,86,0
Nahant,2015,1737,196,1123,408,120,86,0
Nahant,2016,1738,196,1124,408,120,86,0
Nahant,2017,1744,196,1130,408,120,86,0
Nahant,2018,1745,196,1131,408,120,86,0
Nahant,2019,1747,196,1133,408,120,86,0
Nahant,2020,1753,196,1139,408,120,86,0
Nahant,2021,1753,196,1139,408,120,86,0
Nahant,2022,1757,196,1143,408,120,86,0
Nahant,2023,1757,196,1143,408,120,86,0
Nahant,2024,1757,196,1143,408,120,86,0
Nahant,2025,1757,196,1143,408,120,86,0
Natick,1985,11054,198,6890,2265,1254,645,0
Natick,1986,11130,198,6943,2266,1254,667,0
Natick,1987,12056,198,6992,2266,1260,1538,0
Natick,1988,12162,198,7067,2272,1260,1563,0
Natick,1989,12626,198,7146,2292,1260,1928,0
Natick,1990,12680,198,7181,2292,1264,1943,0
Natick,1991,12743,198,7242,2292,1264,1945,0
Natick,1992,12829,198,7328,2292,1264,1945,0
Natick,1993,12897,198,7394,2292,1266,1945,0
Natick,1994,13030,198,7521,2294,1270,1945,0
Natick,1995,13077,198,7566,2294,1270,1947,0
Natick,1996,13307,198,7650,2436,1272,1949,0
Natick,1997,13359,198,7700,2436,1272,1951,0
Natick,1998,13434,198,7768,2437,1272,1957,0
Natick,1999,13512,198,7829,2437,1272,1974,0
Natick,2000,13586,198,7896,2439,1274,1977,0
Natick,2001,13815,198,7933,2620,1274,1988,0
Natick,2002,13869,198,7958,2626,1274,2011,0
Natick,2003,13936,198,7994,2626,1276,2040,0
Natick,2004,14004,198,8022,2627,1278,2077,0
Natick,2005,14076,198,8077,2627,1278,2094,0
Natick,2006,14138,198,8113,2627,1278,2120,0
Natick,2007,14193,198,8145,2628,1278,2142,0
Natick,2008,14430,198,8167,2811,1280,2172,0
Natick,2009,14474,198,8178,2811,1280,2205,0
Natick,2010,14517,198,8193,2835,1280,2209,0
Natick,2011,14540,198,8210,2835,1280,2215,0
Natick,2012,14587,198,8229,2835,1280,2243,0
Natick,2013,15010,198,8245,3242,1280,2243,0
Natick,2014,15126,198,8304,3283,1280,2259,0
Natick,2015,15306,198,8328,3433,1280,2265,0
Natick,2016,15361,198,8363,3433,1282,2283,0
Natick,2017,15439,198,8388,3476,1282,2293,0
Natick,2018,15485,198,8414,3476,1282,2313,0
Natick,2019,15702,198,8441,3642,1282,2337,0
Natick,2020,15758,198,8480,3642,1282,2354,0
Natick,2021,15820,198,8508,3642,1284,2386,0
Natick,2022,15861,198,8543,3642,1284,2392,0
Natick,2023,15969,198,8557,3730,1284,2398,0
Natick,2024,15969,198,8557,3730,1284,2398,0
Natick,2025,15969,198,8557,3730,1284,2398,0
Needham,1985,6730,199,6339,108,206,77,0
Needham,1986,6764,199,6367,108,206,83,0
Needham,1987,6793,199,6389,109,206,89,0
Needham,1988,6822,199,6417,109,207,89,0
Needham,1989,6854,199,6446,109,207,92,0
Needham,1990,6874,199,6463,109,207,95,0
Needham,1991,6902,199,6490,109,208,95,0
Needham,1992,6940,199,6528,109,208,95,0
Needham,1993,6978,199,6566,109,208,95,0
Needham,1994,7016,199,6604,109,208,95,0
Needham,1995,7048,199,6635,110,208,95,0
Needham,1996,7102,199,6689,110,208,95,0
Needham,1997,7155,199,6742,110,208,95,0
Needham,1998,7203,199,6790,110,208,95,0
Needham,1999,7253,199,6840,110,208,95,0
Needham,2000,7308,199,6894,111,208,95,0
Needham,2001,7368,199,6950,112,208,98,0
Needham,2002,7415,199,6994,112,208,101,0
Needham,2003,7482,199,7057,113,208,104,0
Needham,2004,7543,199,7112,113,208,110,0
Needham,2005,7700,199,7209,114,208,169,0
Needham,2006,7767,199,7264,114,208,181,0
Needham,2007,7851,199,7324,114,208,205,0
Needham,2008,7967,199,7393,124,208,242,0
Needham,2009,8069,199,7456,126,209,278,0
Needham,2010,8166,199,7528,126,209,303,0
Needham,2011,8244,199,7589,126,209,320,0
Needham,2012,8337,199,7653,126,210,348,0
Needham,2013,8445,199,7733,127,210,375,0
Needham,2014,8593,199,7835,127,210,421,0
Needham,2015,8673,199,7871,127,210,465,0
Needham,2016,8838,199,8009,127,210,492,0
Needham,2017,8952,199,8118,128,211,495,0
Needham,2018,9058,199,8186,128,211,533,0
Needham,2019,9202,199,8300,128,211,563,0
Needham,2020,9236,199,8330,129,211,566,0
Needham,2021,9341,199,8395,129,212,605,0
Needham,2022,9341,199,8395,129,212,605,0
Needham,2023,9341,199,8395,129,212,605,0
Needham,2024,9341,199,8395,129,212,605,0
Needham,2025,9341,199,8395,129,212,605,0
Newton,1985,462,207,0,18,0,444,0
Newton,1986,462,207,0,18,0,444,0
Newton,1987,472,207,0,28,0,444,0
Newton,1988,474,207,0,28,0,446,0
Newton,1989,476,207,0,28,0,448,0
Newton,1990,476,207,0,28,0,448,0
Newton,1991,476,207,0,28,0,448,0
Newton,1992,476,207,0,28,0,448,0
Newton,1993,476,207,0,28,0,448,0
Newton,1994,476,207,0,28,0,448,0
Newton,1995,476,207,0,28,0,448,0
Newton,1996,476,207,0,28,0,448,0
Newton,1997,476,207,0,28,0,448,0
Newton,1998,476,207,0,28,0,448,0
Newton,1999,476,207,0,28,0,448,0
Newton,2000,478,207,0,28,0,450,0
Newton,2001,478,207,0,28,0,450,0
Newton,2002,478,207,0,28,0,450,0
Newton,2003,480,207,0,28,0,452,0
Newton,2004,484,207,0,28,0,456,0
Newton,2005,500,207,0,28,0,472,0
Newton,2006,540,207,0,28,0,512,0
Newton,2007,552,207,0,28,0,524,0
Newton,2008,587,207,0,28,0,559,0
Newton,2009,625,207,0,28,0,597,0
Newton,2010,669,207,0,28,0,641,0
Newton,2011,693,207,0,28,0,665,0
Newton,2012,713,207,0,28,0,685,0
Newton,2013,795,207,0,28,0,767,0
Newton,2014,809,207,0,28,0,781,0
Newton,2015,903,207,0,28,0,875,0
Newton,2016,1036,207,0,33,0,1003,0
Newton,2017,1163,207,0,33,0,1130,0
Newton,2018,1257,207,0,33,0,1224,0
Newton,2019,1415,207,0,33,0,1382,0
Newton,2020,1631,207,0,43,0,1588,0
Newton,2021,1923,207,0,51,0,1872,0
Newton,2022,1923,207,0,51,0,1872,0
Newton,2023,1923,207,0,51,0,1872,0
Newton,2024,1923,207,0,51,0,1872,0
Newton,2025,1923,207,0,51,0,1872,0
Norfolk,1985,0,208,0,0,0,0,0
Norfolk,1986,0,208,0,0,0,0,0
Norfolk,1987,0,208,0,0,0,0,0
Norfolk,1988,0,208,0,0,0,0,0
Norfolk,1989,0,208,0,0,0,0,0
Norfolk,1990,0,208,0,0,0,0,0
Norfolk,1991,0,208,0,0,0,0,0
Norfolk,1992,0,208,0,0,0,0,0
Norfolk,1993,0,208,0,0,0,0,0
Norfolk,1994,0,208,0,0,0,0,0
Norfolk,1995,3,208,0,0,0,3,0
Norfolk,1996,3,208,0,0,0,3,0
Norfolk,1997,3,208,0,0,0,3,0
Norfolk,1998,3,208,0,0,0,3,0
Norfolk,1999,3,208,0,0,0,3,0
Norfolk,2000,3,208,0,0,0,3,0
Norfolk,2001,3,208,0,0,0,3,0
Norfolk,2002,3,208,0,0,0,3,0
Norfolk,2003,3,208,0,0,0,3,0
Norfolk,2004,3,208,0,0,0,3,0
Norfolk,2005,3,208,0,0,0,3,0
Norfolk,2006,3,208,0,0,0,3,0
Norfolk,2007,46,208,0,0,0,46,0
Norfolk,2008,46,208,0,0,0,46,0
Norfolk,2009,46,208,0,0,0,46,0
Norfolk,2010,90,208,0,0,0,90,0
Norfolk,2011,90,208,0,0,0,90,0
Norfolk,2012,90,208,0,0,0,90,0
Norfolk,2013,90,208,0,0,0,90,0
Norfolk,2014,90,208,0,0,0,90,0
Norfolk,2015,90,208,0,0,0,90,0
Norfolk,2016,226,208,0,0,0,226,0
Norfolk,2017,226,208,0,0,0,226,0
Norfolk,2018,254,208,0,0,0,254,0
Norfolk,2019,294,208,0,0,0,294,0
Norfolk,2020,326,208,0,0,0,326,0
Norfolk,2021,326,208,0,0,0,326,0
Norfolk,2022,376,208,0,0,0,376,0
Norfolk,2023,376,208,0,0,0,376,0
Norfolk,2024,376,208,0,0,0,376,0
Norfolk,2025,376,208,0,0,0,376,0
North Reading,1985,3254,213,2861,72,40,281,0
North Reading,1986,3494,213,2928,73,40,453,0
North Reading,1987,3543,213,2975,75,40,453,0
North Reading,1988,3588,213,3020,75,40,453,0
North Reading,1989,3635,213,3064,78,40,453,0
North Reading,1990,3654,213,3083,78,40,453,0
North Reading,1991,3695,213,3124,78,40,453,0
North Reading,1992,3831,213,3259,79,40,453,0
North Reading,1993,3873,213,3298,82,40,453,0
North Reading,1994,3997,213,3422,82,40,453,0
North Reading,1995,4083,213,3506,84,40,453,0
North Reading,1996,4157,213,3580,84,40,453,0
North Reading,1997,4201,213,3624,84,40,453,0
North Reading,1998,4259,213,3682,84,40,453,0
North Reading,1999,4362,213,3729,84,40,509,0
North Reading,2000,4395,213,3760,86,40,509,0
North Reading,2001,4443,213,3808,86,40,509,0
North Reading,2002,4475,213,3838,88,40,509,0
North Reading,2003,4523,213,3884,90,40,509,0
North Reading,2004,4577,213,3937,91,40,509,0
North Reading,2005,4621,213,3975,93,40,513,0
North Reading,2006,4648,213,4001,93,41,513,0
North Reading,2007,4693,213,4020,93,41,539,0
North Reading,2008,4730,213,4042,94,41,553,0
North Reading,2009,4816,213,4062,96,41,617,0
North Reading,2010,4838,213,4083,97,41,617,0
North Reading,2011,4856,213,4101,97,41,617,0
North Reading,2012,4874,213,4119,97,41,617,0
North Reading,2013,4898,213,4143,97,41,617,0
North Reading,2014,4927,213,4172,97,41,617,0
North Reading,2015,4955,213,4186,97,41,631,0
North Reading,2016,4980,213,4211,97,41,631,0
North Reading,2017,4998,213,4229,97,41,631,0
North Reading,2018,5019,213,4248,97,41,633,0
North Reading,2019,5036,213,4265,97,41,633,0
North Reading,2020,5053,213,4282,97,41,633,0
North Reading,2021,5072,213,4301,97,41,633,0
North Reading,2022,5076,213,4305,97,41,633,0
North Reading,2023,5076,213,4305,97,41,633,0
North Reading,2024,5076,213,4305,97,41,633,0
North Reading,2025,5076,213,4305,97,41,633,0
Norwell,1985,39,219,0,39,0,0,0
Norwell,1986,39,219,0,39,0,0,0
Norwell,1987,39,219,0,39,0,0,0
Norwell,1988,39,219,0,39,0,0,0
Norwell,1989,39,219,0,39,0,0,0
Norwell,1990,41,219,0,41,0,0,0
Norwell,1991,41,219,0,41,0,0,0
Norwell,1992,41,219,0,41,0,0,0
Norwell,1993,45,219,0,41,0,4,0
Norwell,1994,45,219,0,41,0,4,0
Norwell,1995,45,219,0,41,0,4,0
Norwell,1996,45,219,0,41,0,4,0
Norwell,1997,45,219,0,41,0,4,0
Norwell,1998,74,219,0,70,0,4,0
Norwell,1999,208,219,0,198,0,10,0
Norwell,2000,298,219,0,198,0,100,0
Norwell,2001,298,219,0,198,0,100,0
Norwell,2002,298,219,0,198,0,100,0
Norwell,2003,447,219,0,198,0,249,0
Norwell,2004,458,219,0,209,0,249,0
Norwell,2005,461,219,0,212,0,249,0
Norwell,2006,464,219,0,215,0,249,0
Norwell,2007,464,219,0,215,0,249,0
Norwell,2008,464,219,0,215,0,249,0
Norwell,2009,464,219,0,215,0,249,0
Norwell,2010,464,219,0,215,0,249,0
Norwell,2011,464,219,0,215,0,249,0
Norwell,2012,464,219,0,215,0,249,0
Norwell,2013,464,219,0,215,0,249,0
Norwell,2014,464,219,0,215,0,249,0
Norwell,2015,464,219,0,215,0,249,0
Norwell,2016,464,219,0,215,0,249,0
Norwell,2017,492,219,0,215,0,277,0
Norwell,2018,492,219,0,215,0,277,0
Norwell,2019,492,219,0,215,0,277,0
Norwell,2020,540,219,0,215,0,325,0
Norwell,2021,540,219,0,215,0,325,0
Norwell,2022,540,219,0,215,0,325,0
Norwell,2023,540,219,0,215,0,325,0
Norwell,2024,540,219,0,215,0,325,0
Norwell,2025,540,219,0,215,0,325,0
Norwood,1985,390,220,0,71,3,316,0
Norwood,1986,415,220,0,92,3,320,0
Norwood,1987,444,220,0,114,3,327,0
Norwood,1988,452,220,0,114,3,335,0
Norwood,1989,706,220,0,114,3,589,0
Norwood,1990,754,220,0,114,3,637,0
Norwood,1991,754,220,0,114,3,637,0
Norwood,1992,754,220,0,114,3,637,0
Norwood,1993,754,220,0,114,3,637,0
Norwood,1994,754,220,0,114,3,637,0
Norwood,1995,754,220,0,114,3,637,0
Norwood,1996,758,220,0,116,3,639,0
Norwood,1997,766,220,0,124,3,639,0
Norwood,1998,768,220,0,124,3,641,0
Norwood,1999,768,220,0,124,3,641,0
Norwood,2000,825,220,0,157,3,665,0
Norwood,2001,827,220,0,157,3,667,0
Norwood,2002,853,220,0,157,3,693,0
Norwood,2003,877,220,0,157,3,717,0
Norwood,2004,879,220,0,157,3,719,0
Norwood,2005,974,220,0,164,3,807,0
Norwood,2006,976,220,0,164,3,809,0
Norwood,2007,981,220,0,164,3,814,0
Norwood,2008,1009,220,0,164,3,842,0
Norwood,2009,1009,220,0,164,3,842,0
Norwood,2010,1013,220,0,164,3,846,0
Norwood,2011,1015,220,0,164,3,848,0
Norwood,2012,1015,220,0,164,3,848,0
Norwood,2013,1015,220,0,164,3,848,0
Norwood,2014,1017,220,0,164,3,850,0
Norwood,2015,1019,220,0,164,3,852,0
Norwood,2016,1023,220,0,164,3,856,0
Norwood,2017,1025,220,0,164,3,858,0
Norwood,2018,1043,220,0,164,3,876,0
Norwood,2019,1155,220,0,164,3,988,0
Norwood,2020,1173,220,0,164,21,988,0
Norwood,2021,1173,220,0,164,21,988,0
Norwood,2022,1173,220,0,164,21,988,0
Norwood,2023,1173,220,0,164,21,988,0
Norwood,2024,1173,220,0,164,21,988,0
Norwood,2025,1173,220,0,164,21,988,0
Peabody,1985,16911,229,9921,3931,2520,539,0
Peabody,1986,17035,229,10014,3940,2526,555,0
Peabody,1987,17841,229,10133,3940,2528,1240,0
Peabody,1988,18342,229,10259,4203,2544,1336,0
Peabody,1989,18574,229,10337,4206,2548,1483,0
Peabody,1990,18873,229,10394,4360,2548,1571,0
Peabody,1991,18959,229,10477,4361,2550,1571,0
Peabody,1992,19028,229,10544,4361,2552,1571,0
Peabody,1993,19135,229,10650,4362,2552,1571,0
Peabody,1994,19434,229,10741,4568,2554,1571,0
Peabody,1995,19717,229,10828,4568,2554,1767,0
Peabody,1996,19837,229,10944,4568,2558,1767,0
Peabody,1997,20067,229,11044,4698,2558,1767,0
Peabody,1998,20436,229,11096,5007,2566,1767,0
Peabody,1999,20618,229,11116,5161,2566,1775,0
Peabody,2000,22234,229,11146,6734,2573,1781,0
Peabody,2001,22303,229,11167,6782,2573,1781,0
Peabody,2002,22490,229,11190,6946,2573,1781,0
Peabody,2003,22857,229,11217,7255,2573,1812,0
Peabody,2004,22934,229,11240,7255,2573,1866,0
Peabody,2005,23591,229,11269,7701,2577,2044,0
Peabody,2006,23724,229,11306,7701,2584,2133,0
Peabody,2007,23749,229,11324,7704,2586,2135,0
Peabody,2008,23763,229,11334,7704,2590,2135,0
Peabody,2009,23785,229,11345,7704,2596,2140,0
Peabody,2010,23864,229,11353,7704,2598,2209,0
Peabody,2011,23891,229,11365,7709,2606,2211,0
Peabody,2012,23906,229,11378,7709,2606,2213,0
Peabody,2013,23921,229,11382,7713,2608,2218,0
Peabody,2014,23941,229,11401,7714,2608,2218,0
Peabody,2015,23973,229,11433,7714,2608,2218,0
Peabody,2016,23999,229,11456,7714,2610,2219,0
Peabody,2017,24050,229,11489,7732,2610,2219,0
Peabody,2018,24085,229,11516,7732,2614,2223,0
Peabody,2019,24123,229,11541,7745,2614,2223,0
Peabody,2020,24133,229,11546,7750,2614,2223,0
Peabody,2021,24205,229,11556,7810,2616,2223,0
Peabody,2022,24205,229,11556,7810,2616,2223,0
Peabody,2023,24205,229,11556,7810,2616,2223,0
Peabody,2024,24205,229,11556,7810,2616,2223,0
Peabody,2025,24205,229,11556,7810,2616,2223,0
Pembroke,1985,5026,231,3787,881,348,9,1
Pembroke,1986,5211,231,3919,904,354,33,1
Pembroke,1987,5392,231,3988,1014,356,33,1
Pembroke,1988,5488,231,4058,1034,362,33,1
Pembroke,1989,5563,231,4113,1054,362,33,1
Pembroke,1990,5637,231,4175,1058,370,33,1
Pembroke,1991,5711,231,4239,1060,378,33,1
Pembroke,1992,5810,231,4336,1060,380,33,1
Pembroke,1993,5900,231,4414,1060,392,33,1
Pembroke,1994,5993,231,4497,1062,400,33,1
Pembroke,1995,6107,231,4546,1121,406,33,1
Pembroke,1996,6259,231,4662,1147,416,33,1
Pembroke,1997,6331,231,4725,1152,420,33,1
Pembroke,1998,6412,231,4786,1172,420,33,1
Pembroke,1999,6462,231,4826,1178,424,33,1
Pembroke,2000,6535,231,4897,1178,426,33,1
Pembroke,2001,6611,231,4958,1189,430,33,1
Pembroke,2002,6658,231,4994,1194,436,33,1
Pembroke,2003,6681,231,5017,1194,436,33,1
Pembroke,2004,6737,231,5066,1195,442,33,1
Pembroke,2005,6769,231,5085,1206,444,33,1
Pembroke,2006,7043,231,5110,1447,452,33,1
Pembroke,2007,7080,231,5145,1447,454,33,1
Pembroke,2008,7127,231,5169,1464,460,33,1
Pembroke,2009,7140,231,5179,1465,462,33,1
Pembroke,2010,7169,231,5196,1477,462,33,1
Pembroke,2011,7185,231,5211,1478,462,33,1
Pembroke,2012,7214,231,5235,1483,462,33,1
Pembroke,2013,7252,231,5267,1483,468,33,1
Pembroke,2014,7276,231,5285,1483,474,33,1
Pembroke,2015,7291,231,5297,1486,474,33,1
Pembroke,2016,7304,231,5307,1489,474,33,1
Pembroke,2017,7378,231,5327,1543,474,33,1
Pembroke,2018,7408,231,5347,1551,476,33,1
Pembroke,2019,7437,231,5375,1552,476,33,1
Pembroke,2020,7459,231,5397,1552,476,33,1
Pembroke,2021,7483,231,5421,1552,476,33,1
Pembroke,2022,7498,231,5434,1552,478,33,1
Pembroke,2023,7512,231,5439,1561,478,33,1
Pembroke,2024,7512,231,5439,1561,478,33,1
Pembroke,2025,7512,231,5439,1561,478,33,1
Quincy,1985,2636,243,0,286,2,2348,0
Quincy,1986,3198,243,0,298,2,2898,0
Quincy,1987,3630,243,0,298,2,3330,0
Quincy,1988,4625,243,0,401,2,4222,0
Quincy,1989,4789,243,0,401,2,4386,0
Quincy,1990,4801,243,0,401,2,4398,0
Quincy,1991,4815,243,0,401,2,4412,0
Quincy,1992,4851,243,0,401,2,4448,0
Quincy,1993,4851,243,0,401,2,4448,0
Quincy,1994,4853,243,0,401,2,4450,0
Quincy,1995,4855,243,0,401,2,4452,0
Quincy,1996,5038,243,0,401,2,4635,0
Quincy,1997,5038,243,0,401,2,4635,0
Quincy,1998,5040,243,0,401,2,4637,0
Quincy,1999,5146,243,0,401,2,4743,0
Quincy,2000,5292,243,0,401,2,4889,0
Quincy,2001,5315,243,0,401,2,4912,0
Quincy,2002,5493,243,0,401,2,5090,0
Quincy,2003,5642,243,0,401,2,5239,0
Quincy,2004,5830,243,0,411,2,5417,0
Quincy,2005,5959,243,0,411,2,5546,0
Quincy,2006,6057,243,0,411,2,5644,0
Quincy,2007,6069,243,0,411,2,5656,0
Quincy,2008,6080,243,0,411,2,5667,0
Quincy,2009,6147,243,0,411,2,5734,0
Quincy,2010,6163,243,2,421,2,5738,0
Quincy,2011,6185,243,2,427,2,5754,0
Quincy,2012,6208,243,2,427,2,5777,0
Quincy,2013,6234,243,2,427,2,5803,0
Quincy,2014,6243,243,2,427,2,5812,0
Quincy,2015,6302,243,2,427,2,5871,0
Quincy,2016,6337,243,2,427,2,5906,0
Quincy,2017,6490,243,2,427,2,6059,0
Quincy,2018,6610,243,2,427,2,6179,0
Quincy,2019,6717,243,2,427,2,6286,0
Quincy,2020,6762,243,2,427,2,6331,0
Quincy,2021,6762,243,2,427,2,6331,0
Quincy,2022,6762,243,2,427,2,6331,0
Quincy,2023,6762,243,2,427,2,6331,0
Quincy,2024,6762,243,2,427,2,6331,0
Quincy,2025,6762,243,2,427,2,6331,0
Randolph,1985,2,244,0,0,0,2,0
Randolph,1986,2,244,0,0,0,2,0
Randolph,1987,2,244,0,0,0,2,0
Randolph,1988,2,244,0,0,0,2,0
Randolph,1989,2,244,0,0,0,2,0
Randolph,1990,2,244,0,0,0,2,0
Randolph,1991,2,244,0,0,0,2,0
Randolph,1992,2,244,0,0,0,2,0
Randolph,1993,2,244,0,0,0,2,0
Randolph,1994,2,244,0,0,0,2,0
Randolph,1995,2,244,0,0,0,2,0
Randolph,1996,2,244,0,0,0,2,0
Randolph,1997,2,244,0,0,0,2,0
Randolph,1998,2,244,0,0,0,2,0
Randolph,1999,2,244,0,0,0,2,0
Randolph,2000,2,244,0,0,0,2,0
Randolph,2001,2,244,0,0,0,2,0
Randolph,2002,2,244,0,0,0,2,0
Randolph,2003,2,244,0,0,0,2,0
Randolph,2004,2,244,0,0,0,2,0
Randolph,2005,2,244,0,0,0,2,0
Randolph,2006,2,244,0,0,0,2,0
Randolph,2007,2,244,0,0,0,2,0
Randolph,2008,2,244,0,0,0,2,0
Randolph,2009,2,244,0,0,0,2,0
Randolph,2010,2,244,0,0,0,2,0
Randolph,2011,2,244,0,0,0,2,0
Randolph,2012,2,244,0,0,0,2,0
Randolph,2013,2,244,0,0,0,2,0
Randolph,2014,2,244,0,0,0,2,0
Randolph,2015,2,244,0,0,0,2,0
Randolph,2016,2,244,0,0,0,2,0
Randolph,2017,2,244,0,0,0,2,0
Randolph,2018,2,244,0,0,0,2,0
Randolph,2019,2,244,0,0,0,2,0
Randolph,2020,2,244,0,0,0,2,0
Randolph,2021,2,244,0,0,0,2,0
Randolph,2022,2,244,0,0,0,2,0
Randolph,2023,2,244,0,0,0,2,0
Randolph,2024,2,244,0,0,0,2,0
Randolph,2025,2,244,0,0,0,2,0
Reading,1985,8080,246,5727,1248,635,470,0
Reading,1986,8097,246,5740,1252,635,470,0
Reading,1987,8165,246,5808,1252,635,470,0
Reading,1988,8185,246,5828,1252,635,470,0
Reading,1989,8228,246,5870,1253,635,470,0
Reading,1990,8268,246,5904,1259,635,470,0
Reading,1991,8325,246,5949,1271,635,470,0
Reading,1992,8440,246,6024,1271,635,510,0
Reading,1993,8485,246,6064,1276,635,510,0
Reading,1994,8525,246,6102,1278,635,510,0
Reading,1995,8660,246,6146,1279,635,600,0
Reading,1996,8832,246,6184,1281,635,732,0
Reading,1997,8872,246,6209,1282,635,746,0
Reading,1998,8890,246,6227,1282,635,746,0
Reading,1999,8916,246,6247,1288,635,746,0
Reading,2000,8938,246,6268,1289,635,746,0
Reading,2001,8979,246,6295,1291,635,758,0
Reading,2002,9007,246,6313,1291,635,768,0
Reading,2003,9030,246,6334,1293,635,768,0
Reading,2004,9039,246,6339,1297,635,768,0
Reading,2005,9141,246,6359,1327,635,820,0
Reading,2006,9374,246,6371,1548,635,820,0
Reading,2007,9399,246,6388,1551,635,825,0
Reading,2008,9423,246,6402,1557,635,829,0
Reading,2009,9434,246,6411,1557,635,831,0
Reading,2010,9448,246,6419,1559,635,835,0
Reading,2011,9454,246,6425,1559,635,835,0
Reading,2012,9551,246,6453,1620,635,843,0
Reading,2013,9562,246,6464,1620,635,843,0
Reading,2014,9578,246,6480,1620,635,843,0
Reading,2015,9607,246,6502,1621,635,849,0
